CountryName,CountryCode,IndicatorName,IndicatorCode,date,ymd,growth
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006-12-31T23:00Z,2007,7.67962955795348
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007-12-31T23:00Z,2008,4.37692033275037
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008-12-31T23:00Z,2009,-5.9911990197012
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009-12-31T23:00Z,2010,5.15286650652291
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010-12-31T23:00Z,2011,6.55217260928499
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011-12-31T23:00Z,2012,3.67989384157141
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012-12-31T23:00Z,2013,4.01432011272532
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013-12-31T23:00Z,2014,2.23655240135676
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014-12-31T23:00Z,2015,0.558920056610219
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015-12-31T23:00Z,2016,1.50780153976584
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016-12-31T23:00Z,2017,4.02563130392491
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017-12-31T23:00Z,2018,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1959-12-31T23:00Z,1960,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960-12-31T23:00Z,1961,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961-12-31T23:00Z,1962,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962-12-31T23:00Z,1963,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963-12-31T23:00Z,1964,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964-12-31T23:00Z,1965,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965-12-31T23:00Z,1966,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966-12-31T23:00Z,1967,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967-12-31T23:00Z,1968,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968-12-31T23:00Z,1969,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969-12-31T23:00Z,1970,
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970-12-31T23:00Z,1971,3.72156557172312
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971-12-31T23:00Z,1972,4.78691657114987
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972-12-31T23:00Z,1973,6.0092026130758
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973-12-31T23:00Z,1974,2.34135343385466
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974-12-31T23:00Z,1975,-0.471728501710103
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975-12-31T23:00Z,1976,4.76791526835004
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976-12-31T23:00Z,1977,2.86006304519171
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977-12-31T23:00Z,1978,3.19871236949379
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978-12-31T23:00Z,1979,3.730246412151
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979-12-31T23:00Z,1980,1.44239138425934
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1980-12-31T23:00Z,1981,0.511137977255103
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1981-12-31T23:00Z,1982,0.949463508038107
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1982-12-31T23:00Z,1983,1.92036704969902
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1983-12-31T23:00Z,1984,2.66222913078194
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1984-12-31T23:00Z,1985,2.7661623133947
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1985-12-31T23:00Z,1986,2.76694876617383
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1986-12-31T23:00Z,1987,3.03911537399483
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987-12-31T23:00Z,1988,4.18702847925994
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988-12-31T23:00Z,1989,3.55879012501852
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1989-12-31T23:00Z,1990,2.32270369697143
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990-12-31T23:00Z,1991,0.441506008557496
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991-12-31T23:00Z,1992,-0.604580533855241
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992-12-31T23:00Z,1993,-0.839049008145338
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993-12-31T23:00Z,1994,1.07644397588453
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994-12-31T23:00Z,1995,2.15687239774734
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995-12-31T23:00Z,1996,1.77131292482795
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996-12-31T23:00Z,1997,2.9751092959756
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997-12-31T23:00Z,1998,2.48610906987837
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998-12-31T23:00Z,1999,2.90023160748308
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999-12-31T23:00Z,2000,4.30065300708186
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000-12-31T23:00Z,2001,2.20169547266561
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001-12-31T23:00Z,2002,1.74612437536609
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002-12-31T23:00Z,2003,1.87232244590909
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003-12-31T23:00Z,2004,3.24799053408316
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004-12-31T23:00Z,2005,2.76166786979024
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005-12-31T23:00Z,2006,3.93749037093166
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006-12-31T23:00Z,2007,3.70401023497008
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007-12-31T23:00Z,2008,1.00658718729376
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008-12-31T23:00Z,2009,-4.46946890569969
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009-12-31T23:00Z,2010,2.57416343905592
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010-12-31T23:00Z,2011,2.40472749631608
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011-12-31T23:00Z,2012,0.297592248494084
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012-12-31T23:00Z,2013,0.894173054172143
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013-12-31T23:00Z,2014,1.84029459185598
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014-12-31T23:00Z,2015,1.96849095110369
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015-12-31T23:00Z,2016,1.83272958843244
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016-12-31T23:00Z,2017,2.60829203190652
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017-12-31T23:00Z,2018,
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1959-12-31T23:00Z,1960,
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960-12-31T23:00Z,1961,5.12441488051249
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961-12-31T23:00Z,1962,4.9191469416452
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962-12-31T23:00Z,1963,2.10636824588435
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963-12-31T23:00Z,1964,7.40724536226813
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964-12-31T23:00Z,1965,3.27508248808506
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965-12-31T23:00Z,1966,-0.339525639357717
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966-12-31T23:00Z,1967,4.62107394070435
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967-12-31T23:00Z,1968,1.90943839921292
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968-12-31T23:00Z,1969,4.66923798032512
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969-12-31T23:00Z,1970,6.87192932986009
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970-12-31T23:00Z,1971,6.29260619628323
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971-12-31T23:00Z,1972,5.01764070360238
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972-12-31T23:00Z,1973,13.9506821321825
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973-12-31T23:00Z,1974,11.2085096276477
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974-12-31T23:00Z,1975,10.9721540015733
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975-12-31T23:00Z,1976,7.39718761930672
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976-12-31T23:00Z,1977,1.60484211178151
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977-12-31T23:00Z,1978,5.70682494457921
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978-12-31T23:00Z,1979,3.73404840122311
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979-12-31T23:00Z,1980,3.70868296886215
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1980-12-31T23:00Z,1981,5.61286411959034
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1981-12-31T23:00Z,1982,0.61484535364788
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1982-12-31T23:00Z,1983,-0.336868770986328
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1983-12-31T23:00Z,1984,2.62527326828874
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1984-12-31T23:00Z,1985,3.93500141151873
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1985-12-31T23:00Z,1986,3.46478251583862
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1986-12-31T23:00Z,1987,-0.259098708350407
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987-12-31T23:00Z,1988,5.8904672900016
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988-12-31T23:00Z,1989,1.00577794619832
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1989-12-31T23:00Z,1990,3.6799140527842
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990-12-31T23:00Z,1991,4.29134239802096
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991-12-31T23:00Z,1992,2.114310675128
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992-12-31T23:00Z,1993,1.97321807875184
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993-12-31T23:00Z,1994,4.25825046821244
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994-12-31T23:00Z,1995,2.25254877423716
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995-12-31T23:00Z,1996,1.73174751447954
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996-12-31T23:00Z,1997,4.32786476432231
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997-12-31T23:00Z,1998,3.26652940374666
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998-12-31T23:00Z,1999,-4.73938579085586
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999-12-31T23:00Z,2000,1.09180156435758
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000-12-31T23:00Z,2001,4.01562989958492
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001-12-31T23:00Z,2002,4.09677665885357
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002-12-31T23:00Z,2003,2.72287733695475
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003-12-31T23:00Z,2004,8.21102091734036
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004-12-31T23:00Z,2005,5.29130826699402
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005-12-31T23:00Z,2006,4.40352643383186
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006-12-31T23:00Z,2007,2.19006397224541
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007-12-31T23:00Z,2008,6.3571305999083
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008-12-31T23:00Z,2009,0.566491592100093
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009-12-31T23:00Z,2010,3.52529866894027
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010-12-31T23:00Z,2011,7.86814091910996
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011-12-31T23:00Z,2012,5.641962066712
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012-12-31T23:00Z,2013,4.94651126690626
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013-12-31T23:00Z,2014,3.78886854920833
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014-12-31T23:00Z,2015,0.0988726083462836
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015-12-31T23:00Z,2016,-1.22638398463877
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016-12-31T23:00Z,2017,2.36838652633651
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017-12-31T23:00Z,2018,
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1959-12-31T23:00Z,1960,
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960-12-31T23:00Z,1961,5.16111414527587
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961-12-31T23:00Z,1962,3.87561672292887
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962-12-31T23:00Z,1963,10.5180926192117
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963-12-31T23:00Z,1964,11.5075774711605
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964-12-31T23:00Z,1965,4.91404229423382
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965-12-31T23:00Z,1966,5.04640371229719
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966-12-31T23:00Z,1967,0.805264126633503
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967-12-31T23:00Z,1968,-1.60679234947777
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968-12-31T23:00Z,1969,5.27951751333813
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969-12-31T23:00Z,1970,5.59851503979158
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970-12-31T23:00Z,1971,4.05734632683661
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971-12-31T23:00Z,1972,3.05568062434334
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972-12-31T23:00Z,1973,3.50683016339977
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973-12-31T23:00Z,1974,1.55893857106675
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974-12-31T23:00Z,1975,8.93914715752113
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975-12-31T23:00Z,1976,13.2796894433348
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976-12-31T23:00Z,1977,9.00304426663095
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977-12-31T23:00Z,1978,8.6287676459368
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978-12-31T23:00Z,1979,4.54768962755854
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979-12-31T23:00Z,1980,10.011329038038
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1980-12-31T23:00Z,1981,7.34855389679576
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1981-12-31T23:00Z,1982,9.90717113423642
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1982-12-31T23:00Z,1983,5.09440684004278
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1983-12-31T23:00Z,1984,9.74576271186439
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1984-12-31T23:00Z,1985,5.79150579150571
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1985-12-31T23:00Z,1986,4.74452554744535
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1986-12-31T23:00Z,1987,3.83275261324043
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987-12-31T23:00Z,1988,5.46132049838918
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988-12-31T23:00Z,1989,4.92086860507897
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1989-12-31T23:00Z,1990,5.66702915073489
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990-12-31T23:00Z,1991,1.12540459255126
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991-12-31T23:00Z,1992,4.47285918210676
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992-12-31T23:00Z,1993,2.9007908019323
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993-12-31T23:00Z,1994,3.97317217676721
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994-12-31T23:00Z,1995,4.64245878057656
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995-12-31T23:00Z,1996,4.98873057059103
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996-12-31T23:00Z,1997,5.49235473245042
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997-12-31T23:00Z,1998,5.57549746682136
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998-12-31T23:00Z,1999,6.05343878626951
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999-12-31T23:00Z,2000,6.37000383173061
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000-12-31T23:00Z,2001,3.53525197000579
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001-12-31T23:00Z,2002,2.39020402890773
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002-12-31T23:00Z,2003,3.19345473190124
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003-12-31T23:00Z,2004,4.09207161248881
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004-12-31T23:00Z,2005,4.47174447118076
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005-12-31T23:00Z,2006,6.8438381970183
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006-12-31T23:00Z,2007,7.08782742996557
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007-12-31T23:00Z,2008,7.1562835622464
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008-12-31T23:00Z,2009,4.67359979975346
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009-12-31T23:00Z,2010,5.14723485863536
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010-12-31T23:00Z,2011,1.76457194992882
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011-12-31T23:00Z,2012,2.22619979758359
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012-12-31T23:00Z,2013,2.18546605362155
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013-12-31T23:00Z,2014,2.91591187985742
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014-12-31T23:00Z,2015,4.37201907790143
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015-12-31T23:00Z,2016,4.34664345555436
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016-12-31T23:00Z,2017,4.18122099994787
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017-12-31T23:00Z,2018,
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1959-12-31T23:00Z,1960,
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960-12-31T23:00Z,1961,6.6791799499811
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961-12-31T23:00Z,1962,6.38992118401748
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962-12-31T23:00Z,1963,5.76762638155641
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963-12-31T23:00Z,1964,5.48772696797464
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964-12-31T23:00Z,1965,4.96408213444049
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965-12-31T23:00Z,1966,5.26440788684508
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966-12-31T23:00Z,1967,5.26222362850588
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967-12-31T23:00Z,1968,5.54218719628585
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968-12-31T23:00Z,1969,6.95363553061057
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969-12-31T23:00Z,1970,5.57126955682629
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970-12-31T23:00Z,1971,3.80606489112645
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971-12-31T23:00Z,1972,4.9235282258232
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972-12-31T23:00Z,1973,6.1702531638383
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973-12-31T23:00Z,1974,3.21707324627374
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974-12-31T23:00Z,1975,-0.758384996596249
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975-12-31T23:00Z,1976,5.01964342892221
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976-12-31T23:00Z,1977,3.07864589258564
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977-12-31T23:00Z,1978,3.13085879872193
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978-12-31T23:00Z,1979,3.84682207154978
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979-12-31T23:00Z,1980,2.15815701247016
